unique-number,lecture-days,lecture-start,lecture-end,professor-last-name,professor-first-initial,rmp-rating,prefix,number,average
41965,MW,1100,1200,BLAESI,Z,4.9,PHL,304,3.53
27640,T,1500,1800,BLAHA,C,2.2,INF,380E,3.75
54020,MWF,1400,1500,BLAZEK,K,3.7,M  ,427J,3.33
54055,MWF,1100,1200,BLAZEK,K,3.7,M  ,427L,3.33
56700,MW,1100,1230,BLONDEAU,L,4.7,SDS,328M,3.67
56705,MW,1100,1230,BLONDEAU,L,4.7,SDS,328M,3.67
56710,MW,1100,1230,BLONDEAU,L,4.7,SDS,328M,3.67
56745,MW,1300,1430,BLONDEAU,L,4.7,SDS,328M,3.67
56750,MW,1300,1430,BLONDEAU,L,4.7,SDS,328M,3.67
56755,MW,1300,1430,BLONDEAU,L,4.7,SDS,328M,3.67
56785,TTH,1400,1530,BLONDEAU,L,4.7,SDS,328M,3.67
46222,TTH,930,1100,BOCK,M,1,WGS,393,3.46
62810,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62815,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62820,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62825,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62830,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62835,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62840,MWF,1500,1600,BONEVAC,D,4.2,UGS,303,3.27
62050,TTH,1230,1400,BONIFAZIO,P,3,UGS,302,3.83
34688,MW,1130,1300,BOYARCHENKO,S,3.2,ECO,395K,3.6
32188,TTH,1230,1400,NAULT,C,4.6,AAS,320,3.74
43260,MW,1430,1600,ROBERTS,J,4.8,R S,346,3.72
43897,MWF,1100,1200,ROBERTS,J,4.8,REE,302,3.72
44610,MW,1100,1200,SHAPIRA,H,4.5,SOC,302,3.67
44615,MW,1100,1200,SHAPIRA,H,4.5,SOC,302,3.67
44620,MW,1100,1200,SHAPIRA,H,4.5,SOC,302,3.67
44625,MW,1100,1200,SHAPIRA,H,4.5,SOC,302,3.67
44630,MW,1100,1200,SHAPIRA,H,4.5,SOC,302,3.67
44635,MW,1100,1200,SHAPIRA,H,4.5,SOC,302,3.67
48685,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
48690,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
48695,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
48700,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
35190,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35195,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35200,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35205,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
63905,TTH,1530,1700,SONNENBERG,S,4.1,UGS,303,3.87
53560,MWF,1400,1500,BURTON,P,4,M  ,408C,3.23
48295,TTH,930,1100,CHAN,C,3.2,BIO,320,2.88
48300,TTH,930,1100,CHAN,C,3.2,BIO,320,2.88
48305,TTH,930,1100,CHAN,C,3.2,BIO,320,2.88
48310,TTH,930,1100,CHAN,C,3.2,BIO,320,2.88
48315,TTH,1100,1230,CHAN,C,3.2,BIO,320,2.88
48320,TTH,1100,1230,CHAN,C,3.2,BIO,320,2.88
48325,TTH,1100,1230,CHAN,C,3.2,BIO,320,2.88
48330,TTH,1100,1230,CHAN,C,3.2,BIO,320,2.88
38995,MWF,1000,1100,BRANDS,H,4.6,HIS,315K,3.62
00969,TH,1400,1700,BRISCOE,D,1,ARC,386M,3.45
01303,TH,1400,1700,BRISCOE,D,1,CRP,383,3.45
01529,TH,1400,1700,BRISCOE,D,1,LAR,388,3.45
14235,TTH,1230,1400,BROCK,A,5,BME,365R,3.54
14240,TTH,1230,1400,BROCK,A,5,BME,365R,3.54
14245,TTH,1230,1400,BROCK,A,5,BME,365R,3.54
51080,MWF,1200,1300,BRODBELT,J,3,CH ,398T,2.55
35210,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35215,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35220,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
17740,TTH,1100,1230,BRYANT,M,1,M E,318M,3.05
18640,TTH,1530,1700,BRYANT,M,1,M E,392Q,3.05
43780,W,1700,2000,BUCKLEY,T,4.7,RHE,328,3.21
22954,F,1400,1700,BUHLER,J,3.4,MUS,385J,3.71
23029,F,1400,1700,BUHLER,J,3.4,MUS,388S,3.71
23035,MWF,1100,1200,BUHLER,J,3.4,MUS,388T,3.71
51225,TTH,930,1100,BULKO,W,4.3,C S,311,3.69
51230,TTH,930,1100,BULKO,W,4.3,C S,311,3.69
51235,TTH,930,1100,BULKO,W,4.3,C S,311,3.69
51240,TTH,930,1100,BULKO,W,4.3,C S,311,3.69
51245,TTH,930,1100,BULKO,W,4.3,C S,311,3.69
53565,MWF,1400,1500,BURTON,P,4,M  ,408C,3.23
47305,MWF,1100,1200,BULL,J,4.1,BIO,301D,3.19
53600,MWF,1600,1700,BURTON,P,4,M  ,408C,3.23
60735,T,900,1200,BUSBY,J,4,P A,388K,3.65
47315,MWF,1300,1400,BUSKIRK,R,4.3,BIO,301E,3.26
47320,MWF,1300,1400,BUSKIRK,R,4.3,BIO,301E,3.26
47325,MWF,1300,1400,BUSKIRK,R,4.3,BIO,301E,3.26
47390,W,1400,1500,BUSKIRK,R,4.3,BIO,102C,3.26
31864,M,1300,1600,CANOVA,P,4.5,ANT,391,3.48
42730,MWF,1000,1100,CARROLL,P,3.9,PSY,418,2.95
42735,MWF,900,1000,CARROLL,P,3.9,PSY,418,2.95
42740,MWF,900,1000,CARROLL,P,3.9,PSY,418,2.95
01685,MWF,1200,1300,CARROLL,R,1.2,B A,324,3.01
01700,MWF,1300,1400,CARROLL,R,1.2,B A,324,3.01
01720,MW,1530,1700,CARROLL,R,1.2,B A,324,3.01
22210,MWF,1200,1300,CARSON,C,5,MUS,307,3.89
22215,MWF,1200,1300,CARSON,C,5,MUS,307,3.89
22220,MWF,1200,1300,CARSON,C,5,MUS,307,3.89
22225,MWF,1200,1300,CARSON,C,5,MUS,307,3.89
22560,WF,1000,1100,CARSON,C,5,MUS,230L,3.89
22565,WF,1000,1100,CARSON,C,5,MUS,230L,3.89
30625,MWF,1200,1300,CARSON,C,5,AFR,317F,3.89
30630,MWF,1200,1300,CARSON,C,5,AFR,317F,3.89
63665,TTH,930,1100,CARTER,P,4.4,UGS,303,3.91
63670,TTH,930,1100,CARTER,P,4.4,UGS,303,3.91
63675,TTH,930,1100,CARTER,P,4.4,UGS,303,3.91
63680,TTH,930,1100,CARTER,P,4.4,UGS,303,3.91
63685,TTH,930,1100,CARTER,P,4.4,UGS,303,3.91
63690,TTH,930,1100,CARTER,P,4.4,UGS,303,3.91
32680,TTH,930,1100,CHANG,C,4.8,CHI,320K,3.61
49200,TTH,800,930,CHENG,S,4.3,BIO,365S,3.12
49205,TTH,800,930,CHENG,S,4.3,BIO,365S,3.12
49230,TTH,930,1100,CHENG,S,4.3,BIO,365S,3.12
49235,TTH,930,1100,CHENG,S,4.3,BIO,365S,3.12
49240,TTH,930,1100,CHENG,S,4.3,BIO,365S,3.12
49245,TTH,930,1100,CHENG,S,4.3,BIO,365S,3.12
46585,TTH,1100,1300,CHIMONIDOU,A,4.8,NSC,306M,3.2
35300,TTH,1100,1230,CHRISTIAN,G,4.8,E  ,316L,3.64
35305,TTH,1100,1230,CHRISTIAN,G,4.8,E  ,316L,3.64
63030,MW,900,1000,CHRISTIAN,G,4.8,UGS,303,3.64
63035,MW,900,1000,CHRISTIAN,G,4.8,UGS,303,3.64
63040,MW,900,1000,CHRISTIAN,G,4.8,UGS,303,3.64
20060,TTH,1400,1530,CLARKE,J,3.7,ARH,362,3.87
34085,MWF,1300,1400,NEHRING,N,3,C L,315,3.74
62590,TTH,930,1100,ROBERTS,D,4.8,UGS,303,3.62
62595,TTH,930,1100,ROBERTS,D,4.8,UGS,303,3.62
62600,TTH,930,1100,ROBERTS,D,4.8,UGS,303,3.62
62605,TTH,930,1100,ROBERTS,D,4.8,UGS,303,3.62
62610,TTH,930,1100,ROBERTS,D,4.8,UGS,303,3.62
62615,TTH,930,1100,ROBERTS,D,4.8,UGS,303,3.62
08805,M,1400,1700,SHEA,A,4.3,RTF,388P,3.73
17889,MW,1400,1500,CLINE,J,2,M E,333T,3.6
17891,MW,1400,1500,CLINE,J,2,M E,333T,3.6
17892,MW,1400,1500,CLINE,J,2,M E,333T,3.6
20355,TTH,1400,1700,CLINE,J,2,ART,302C,3.6
65615,W,1100,1200,COX,B,4.2,UGS,18,2.85
63910,TTH,1530,1700,SONNENBERG,S,4.1,UGS,303,3.87
63915,TTH,1530,1700,SONNENBERG,S,4.1,UGS,303,3.87
63920,TTH,1530,1700,SONNENBERG,S,4.1,UGS,303,3.87
63925,TTH,1530,1700,SONNENBERG,S,4.1,UGS,303,3.87
00630,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
51635,TTH,1230,1400,COFFMAN-WOLPH,S,3.7,C S,361,3.86
55480,MWF,1400,1500,COKER,W,2.9,PHY,302L,2.77
55740,MWF,1300,1400,COKER,W,2.9,PHY,303L,2.77
55745,MWF,1300,1400,COKER,W,2.9,PHY,303L,2.77
55750,MWF,1300,1400,COKER,W,2.9,PHY,303L,2.77
50470,MWF,900,1000,COLAPRET,J,3.1,CH ,320N,3.11
50580,TTH,800,930,COLAPRET,J,3.1,CH ,328M,3.11
31700,MW,1300,1400,CONS,J,5,ANT,324L,3.9
31705,MW,1300,1400,CONS,J,5,ANT,324L,3.9
31870,TH,1300,1600,CONS,J,5,ANT,391,3.9
38010,MWF,1300,1400,CORTSEN,R,5,GSD,341E,3.63
07240,TTH,1100,1230,COX,M,5,CMS,320,3.69
12595,M,1430,1630,CRAWFORD,R,3.2,E S,260,3.46
12600,M,1530,1730,CRAWFORD,R,3.2,E S,260,3.46
12605,TH,1430,1630,CRAWFORD,R,3.2,E S,260,3.46
12610,W,1530,1730,CRAWFORD,R,3.2,E S,260,3.46
12615,T,1530,1730,CRAWFORD,R,3.2,E S,260,3.46
12620,T,1430,1630,CRAWFORD,R,3.2,E S,260,3.46
12625,W,1430,1630,CRAWFORD,R,3.2,E S,260,3.46
12630,M,1530,1730,CRAWFORD,R,3.2,E S,260,3.46
40350,TTH,1530,1700,CROWHURST,M,3.6,LIN,389P,3.78
11925,TTH,1130,1300,CROWLEY,D,5,PED,106C,3.97
11940,TTH,1100,1230,CROWLEY,D,5,PED,106C,3.97
54240,MWF,1100,1200,CUDINA,M,4,M  ,358K,2.95
54450,MWF,1200,1300,CUDINA,M,4,M  ,389D,2.95
16245,MW,900,1030,CUEVAS,A,2.8,E E,313,3.05
16280,TTH,930,1100,CUEVAS,A,2.8,E E,316,3.05
16285,TTH,930,1100,CUEVAS,A,2.8,E E,316,3.05
16290,TTH,930,1100,CUEVAS,A,2.8,E E,316,3.05
16295,TTH,930,1100,CUEVAS,A,2.8,E E,316,3.05
06040,M,1400,1700,CUNNINGHAM,I,3,ADV,370J,3.54
06499,M,1400,1700,CUNNINGHAM,I,3,P R,367,3.54
20920,MW,1230,1400,DAUGHERTY,N,4.5,AET,325,3.92
20960,TTH,1400,1530,DAUGHERTY,N,4.5,AET,339,3.92
20965,TTH,1530,1700,DAUGHERTY,N,4.5,AET,339,3.92
53660,MWF,1100,1200,DAVIS,K,3.8,M  ,408D,3.34
53665,MWF,1100,1200,DAVIS,K,3.8,M  ,408D,3.34
58695,T,900,1000,DAVIS,P,4.8,PHM,180K,3.82
59445,MF,900,1200,DAVIS,P,4.8,PHM,685D,3.82
59450,MW,900,1200,DAVIS,P,4.8,PHM,685F,3.82
59455,MW,900,1200,DAVIS,P,4.8,PHM,685F,3.82
59460,MW,900,1200,DAVIS,P,4.8,PHM,685F,3.82
46641,F,1100,1300,DE LOZANNE,A,2.7,NSC,109,3.48
46642,T,1630,1830,DE LOZANNE,A,2.7,NSC,109,3.48
46643,T,1430,1630,DE LOZANNE,A,2.7,NSC,109,3.48
46644,W,1830,2030,DE LOZANNE,A,2.7,NSC,109,3.48
63315,MWF,1000,1100,DE LOZANNE,A,2.7,UGS,303,3.48
39220,MW,1430,1600,DEL CASTILLO,L,4.2,HIS,350L,3.47
22395,WF,900,1000,DELLANTONIO,A,4.8,MUS,213M,3.39
23109,TTH,1100,1230,DELLANTONIO,A,4.8,MUS,398T,3.39
29485,MWF,1400,1500,DEMPSEY,E,4.5,CTI,323,3.66
55240,TTH,800,1000,DERR,J,4,P S,303,3.57
55265,MW,1100,1300,DERR,J,4,P S,303,3.57
55280,TTH,1200,1400,DERR,J,4,P S,303,3.57
05945,MWF,1400,1500,DOBIAS,L,3.6,ADV,345J,3.03
05950,MWF,1400,1500,DOBIAS,L,3.6,ADV,345J,3.03
05955,MWF,1400,1500,DOBIAS,L,3.6,ADV,345J,3.03
05960,MWF,1400,1500,DOBIAS,L,3.6,ADV,345J,3.03
06090,MWF,900,1000,DOBIAS,L,3.6,ADV,377,3.03
16020,MW,1030,1200,DODABALAPUR,A,3.1,E E,302,3.81
42060,TTH,1530,1700,DOGRAMACI,S,4.3,PHL,313Q,3.83
42065,TTH,1530,1700,DOGRAMACI,S,4.3,PHL,313Q,3.83
62150,TTH,1100,1230,DOMJAN,M,3,UGS,302,2.86
51685,MWF,1100,1200,DOWNING,G,4.6,C S,373,3.13
45465,MWF,1400,1600,DUNLAP,C,4.8,SPN,601D,3.77
33660,MWF,1100,1200,NETHERCUT,W,3.4,C C,348,3.68
33940,MWF,1200,1300,NETHERCUT,W,3.4,LAT,323,3.68
59380,TTH,800,930,DAVIS,P,4.8,PHM,384D,3.82
59385,TTH,800,930,DAVIS,P,4.8,PHM,384D,3.82
27560,T,1800,2100,ROCCO,M,5,INF,322T,3.29
43309,TTH,1230,1400,SHIRAZI,F,4.2,R S,358,3.29
46114,TTH,1230,1400,SHIRAZI,F,4.2,WGS,340,3.29
38460,TTH,1230,1400,ENELOW,J,4,GOV,335N,3.21
48440,TTH,800,930,FISCHER,J,5,BIO,325,3.2
63930,TTH,1530,1700,SONNENBERG,S,4.1,UGS,303,3.87
61465,TH,1430,1730,STREETER,C,4,S W,381T,3.93
61575,W,1430,1730,STREETER,C,4,S W,388R,3.93
31130,MWF,1000,1100,THOMPSON,L,3.2,AMS,315,3.58
16535,TTH,1530,1700,VALVANO,J,3.5,E E,445L,3.33
37905,TTH,1230,1400,WILKINSON,L,2.5,GER,386,3.87
27264,MWF,1100,1200,YANG,Z,2.6,GEO,387H,2.89
15960,MW,900,1030,YU,E,3.7,E E,302,3.68
15965,MW,900,1030,YU,E,3.7,E E,302,3.68
15970,MW,900,1030,YU,E,3.7,E E,302,3.68
15975,MW,900,1030,YU,E,3.7,E E,302,3.68
48522,MWF,1200,1300,KIM,G,4.8,BIO,325,3.25
47329,W,1900,2200,KIM,G,4.8,BIO,301L,3.25
16695,TTH,930,1100,EBERLEIN,M,2.3,E E,461L,3.63
37465,TTH,800,930,ELKINS,J,4.8,URB,350,3.75
39015,MWF,1400,1500,ERNST,C,4.2,HIS,315L,3.21
55730,TTH,930,1100,ERSKINE,J,1,PHY,303L,2.62
42899,MWF,1400,1500,EVANS,J,4.6,PSY,365E,3.38
62380,MW,1400,1500,FARIA,C,4.1,UGS,303,3.79
62385,MW,1400,1500,FARIA,C,4.1,UGS,303,3.79
62390,MW,1400,1500,FARIA,C,4.1,UGS,303,3.79
62395,MW,1400,1500,FARIA,C,4.1,UGS,303,3.79
62400,MW,1400,1500,FARIA,C,4.1,UGS,303,3.79
50335,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50340,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50345,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50350,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
51480,MW,1230,1400,FRAIJ,F,3.7,C S,331,3.07
51485,MW,1230,1400,FRAIJ,F,3.7,C S,331,3.07
51490,MW,1400,1530,FRAIJ,F,3.7,C S,331,3.07
51495,MW,1400,1530,FRAIJ,F,3.7,C S,331,3.07
47975,MWF,1400,1500,FRITZ,J,3.3,BIO,311C,3.19
47980,MWF,1400,1500,FRITZ,J,3.3,BIO,311C,3.19
47985,MWF,1400,1500,FRITZ,J,3.3,BIO,311C,3.19
44555,MW,1200,1300,FULTON,K,2.6,SOC,302,3.07
44560,MW,1200,1300,FULTON,K,2.6,SOC,302,3.07
44565,MW,1200,1300,FULTON,K,2.6,SOC,302,3.07
44570,TTH,930,1030,FULTON,K,2.6,SOC,302,3.07
44575,TTH,930,1030,FULTON,K,2.6,SOC,302,3.07
44580,TTH,930,1030,FULTON,K,2.6,SOC,302,3.07
44585,TTH,930,1030,FULTON,K,2.6,SOC,302,3.07
44590,TTH,930,1030,FULTON,K,2.6,SOC,302,3.07
44595,TTH,930,1030,FULTON,K,2.6,SOC,302,3.07
44645,MW,1200,1300,FULTON,K,2.6,SOC,302,3.07
44802,TTH,1100,1230,FULTON,K,2.6,SOC,323,3.07
44805,MW,1000,1130,FULTON,K,2.6,SOC,323F,3.07
20350,TTH,1400,1700,GARVEY,C,4.8,ART,302C,3.69
55435,M,1400,1700,GENTLE,K,1.8,PHY,101L,3.39
55440,T,1400,1700,GENTLE,K,1.8,PHY,101L,3.39
55445,W,1400,1700,GENTLE,K,1.8,PHY,101L,3.39
55450,W,1700,2000,GENTLE,K,1.8,PHY,101L,3.39
55455,W,2000,2300,GENTLE,K,1.8,PHY,101L,3.39
55475,TTH,800,930,GENTLE,K,1.8,PHY,302L,3.39
56000,TH,1700,2000,GENTLE,K,1.8,PHY,116L,3.39
56009,TH,2000,2300,GENTLE,K,1.8,PHY,116L,3.39
12125,T,1400,1700,GNAGY,E,3,PED,107D,3.86
12135,MW,1200,1330,GNAGY,E,3,PED,107D,3.86
45715,MWF,1300,1400,GOMEZ-VAZQUEZ,D,5,SPN,330L,3.33
31200,W,1500,1800,GREEN,L,3.2,AMS,370,3.89
33935,MWF,1400,1500,GULIZIO,J,4.2,LAT,322,3.91
62355,TTH,800,930,HABECK,M,5,UGS,303,3.84
53455,MWF,1000,1100,HAGER,A,4.2,M  ,305G,2.94
17695,MWF,1100,1200,HALL,M,4.6,M E,316T,3.59
17700,MWF,1100,1200,HALL,M,4.6,M E,316T,3.59
17705,MWF,1100,1200,HALL,M,4.6,M E,316T,3.59
46625,TH,1400,1500,HARMON,K,5,NSC,108,3.93
46629,T,1500,1600,HARMON,K,5,NSC,108,3.93
54140,TTH,1100,1230,HARPER,S,4,M  ,339U,3
54460,TTH,1400,1530,HARPER,S,4,M  ,389F,3
45505,MWF,1600,1800,NEVAREZ,I,4,SPN,601D,3.24
40607,MW,1130,1300,RODRIGUEZ,N,4.8,MAS,374,3.75
40635,W,1500,1800,RODRIGUEZ,N,4.8,MAS,392,3.75
11385,MW,1100,1200,ABRAHAM,L,4.5,KIN,335C,3.03
11375,MW,1100,1200,ABRAHAM,L,4.5,KIN,335C,3.03
11390,MW,1100,1200,ABRAHAM,L,4.5,KIN,335C,3.03
64215,W,1100,1230,ABRAHAM,L,4.5,UGS,107D,3.03
64220,W,1530,1700,ABRAHAM,L,4.5,UGS,107D,3.03
37045,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37050,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37055,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37060,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37065,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37070,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37075,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37080,TTH,1400,1530,ADAMS,P,3.5,GRG,305,3.42
37280,T,1700,2000,ADAMS,P,3.5,GRG,390K,3.42
38030,TTH,1530,1700,ARENS,K,3.6,GSD,361F,3.81
42160,TTH,1530,1700,ARENS,K,3.6,PHL,327,3.81
02640,MW,1230,1400,BADOLATO,P,3.8,ACC,380K,3.52
50070,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50075,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50080,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50085,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50090,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50095,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50100,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50105,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50110,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50115,T,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50120,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50125,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50130,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50135,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50140,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50145,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50150,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50155,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50160,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50165,W,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50170,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50175,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50185,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50190,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50195,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50200,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50205,TH,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50220,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50225,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50230,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50245,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50250,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50255,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
50260,F,800,900,BARANOVA,Z,3.8,CH ,204,3.47
26595,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26600,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26605,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26610,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26615,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26620,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26625,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26630,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
26635,MWF,900,1000,BARNES,J,4.3,GEO,401,3.13
27270,MWF,1000,1100,BARNES,J,4.3,GEO,388L,3.13
47885,TTH,1100,1230,BATTERTON,J,3.1,BIO,311C,2.98
47890,TTH,1100,1230,BATTERTON,J,3.1,BIO,311C,2.98
47895,TTH,1100,1230,BATTERTON,J,3.1,BIO,311C,2.98
47990,TTH,1400,1530,BATTERTON,J,3.1,BIO,311C,2.98
47995,TTH,1400,1530,BATTERTON,J,3.1,BIO,311C,2.98
48000,TTH,1400,1530,BATTERTON,J,3.1,BIO,311C,2.98
48005,TTH,1400,1530,BATTERTON,J,3.1,BIO,311C,2.98
48010,TTH,1400,1530,BATTERTON,J,3.1,BIO,311C,2.98
48015,TTH,1400,1530,BATTERTON,J,3.1,BIO,311C,2.98
40385,M,900,1200,BEAVERS,J,4.3,LIN,393S,3.68
12075,MW,1100,1230,BECKWITH,K,3.1,PED,106C,3.83
15990,MW,900,1030,BELKIN,M,4.1,E E,302,3.63
07965,TTH,1230,1400,BOCK,M,1,J  ,381,3.46
08063,TTH,930,1100,BOCK,M,1,J  ,395,3.46
15190,MW,1300,1400,BOYLES,S,5,C E,301,3.75
15195,MW,1300,1400,BOYLES,S,5,C E,301,3.75
15200,MW,1300,1400,BOYLES,S,5,C E,301,3.75
15205,MW,1300,1400,BOYLES,S,5,C E,301,3.75
15210,MW,1300,1400,BOYLES,S,5,C E,301,3.75
26670,MWF,1400,1500,BREECKER,D,3.8,GEO,401,3.69
26675,MWF,1400,1500,BREECKER,D,3.8,GEO,401,3.69
27713,TH,1800,2100,BROUSSARD,R,3,INF,385H,3.76
39420,T,1530,1830,BROWN,J,3.8,HIS,386K,3.13
48705,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
48706,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
48710,M,1400,1500,BRUNER,K,5,BIO,325L,3.47
35225,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35230,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35235,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35240,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
35245,MWF,900,1000,BRUSTER,D,4.7,E  ,316L,3.23
43760,TTH,800,930,BUCKLEY,T,4.7,RHE,309S,3.21
03590,MW,1400,1530,BUTLER,J,3.5,FIN,394,3.67
32650,MWF,1000,1100,CHEN,J,3.7,CHI,507,3.55
25660,TTH,1100,1230,CHISHOLM,B,4.7,T D,303,3.92
00635,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
00640,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
00645,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
03145,MW,1100,1230,MEAKIN,C,4.8,LEB,323,3.54
00650,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
00655,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
00660,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
00665,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
00670,TTH,930,1100,CLEARY,R,5,ARC,318L,3.7
26155,TTH,930,1100,CLOYES,R,5,T D,354T,3.8
12635,T,1430,1630,CRAWFORD,R,3.2,E S,260,3.46
12640,TH,1430,1630,CRAWFORD,R,3.2,E S,260,3.46
18405,MW,1300,1500,CRAWFORD,R,3.2,M E,266P,3.46
18415,MW,1700,1900,CRAWFORD,R,3.2,M E,266P,3.46
18635,MWF,1300,1400,CRAWFORD,R,3.2,M E,392M,3.46
60580,S,1230,1700,EATON,D,4,P A,381E,3.79
60620,M,1800,2100,EATON,D,4,P A,682GA,3.79
16705,TTH,1230,1400,EBERLEIN,M,2.3,E E,461L,3.63
16710,TTH,1230,1400,EBERLEIN,M,2.3,E E,461L,3.63
16715,TTH,1230,1400,EBERLEIN,M,2.3,E E,461L,3.63
11815,TTH,1400,1530,ENGE,N,5,PED,103L,3.93
48085,TTH,930,1100,ENGLISH,P,3,BIO,311D,3.28
50355,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50360,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50365,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50370,M,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50375,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50380,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50385,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50390,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50395,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50400,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
50405,TH,1700,1800,FJETLAND,C,3.8,CH ,220C,3.48
